,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,PS
209,Eric Desjardins,30,D,PHI,81,14,41,55,20,32,6,8,0,4,25,16,0,207,6.8,2188,27:01,12.0
210,Boyd Devereaux,21,C,EDM,76,8,19,27,7,20,7,0,1,2,19,0,0,108,7.4,958,12:36,2.3
211,Gerald Diduck,34,D,TOR,26,0,3,3,2,33,0,0,0,0,3,0,0,18,0.0,401,15:25,0.7
212,Rob DiMaio,31,RW,TOT,62,6,19,25,-9,50,6,0,0,0,18,1,0,111,5.4,1025,16:32,1.2
213,Rob DiMaio,31,RW,BOS,50,5,16,21,-1,42,5,0,0,0,16,0,0,93,5.4,839,16:47,1.3
214,Rob DiMaio,31,RW,NYR,12,1,3,4,-8,8,1,0,0,0,2,1,0,18,5.6,186,15:30,-0.1
215,Kevin Dineen,36,RW,OTT,67,4,8,12,2,57,4,0,0,1,8,0,0,71,5.6,638,9:31,0.7
216,Chris Dingman,23,LW,COL,68,8,3,11,-2,132,6,2,0,1,1,2,0,54,14.8,441,6:29,1.1
217,Shane Doan,23,RW,PHX,81,26,25,51,6,66,24,1,1,4,23,2,0,221,11.8,1365,16:51,5.7
218,Jason Doig,23,D,NYR,7,0,1,1,-2,22,0,0,0,0,1,0,0,3,0.0,62,8:50,0.0
219,Bobby Dollas,35,D,TOT,50,3,7,10,6,28,2,1,0,0,7,0,0,36,8.3,1004,20:05,2.8
220,Bobby Dollas,35,D,CGY,49,3,7,10,4,28,2,1,0,0,7,0,0,36,8.3,988,20:09,2.6
221,Bobby Dollas,35,D,OTT,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,16,16:10,0.2
222,Robert Dome,21,C,PIT,22,2,5,7,1,0,2,0,0,0,4,1,0,27,7.4,217,9:51,0.5
223,Hnat Domenichelli,23,C,TOT,59,11,18,29,-21,16,10,1,0,1,11,7,0,125,8.8,861,14:36,1.9
224,Hnat Domenichelli,23,C,CGY,32,5,9,14,0,12,4,1,0,1,7,2,0,57,8.8,405,12:39,1.2
225,Hnat Domenichelli,23,C,ATL,27,6,9,15,-21,4,6,0,0,0,4,5,0,68,8.8,457,16:55,0.7
226,Tie Domi,30,RW,TOR,70,5,9,14,-5,198,5,0,0,2,8,1,0,64,7.8,698,9:58,0.5
227,Ted Donato,30,LW,MDA,81,11,19,30,-3,26,9,2,0,3,15,3,1,138,8.0,1181,14:35,2.1
228,Shean Donovan,25,RW,TOT,51,5,7,12,-17,26,4,1,0,1,5,2,0,66,7.6,569,11:09,0.2
229,Shean Donovan,25,RW,ATL,33,4,7,11,-13,18,3,1,0,1,5,2,0,53,7.5,473,14:19,0.3
230,Shean Donovan,25,RW,COL,18,1,0,1,-4,8,1,0,0,0,0,0,0,13,7.7,96,5:20,-0.1
231,Jim Dowd,31,C,EDM,69,5,18,23,10,45,3,2,0,1,13,5,0,103,4.9,906,13:08,1.7
232,Aaron Downey,25,RW,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:31,0.0
233,Dallas Drake,30,RW,PHX,79,15,30,45,11,62,13,0,2,5,26,1,3,127,11.8,1248,15:48,4.4
234,Kris Draper,28,C,DET,51,5,7,12,3,28,5,0,0,3,7,0,0,76,6.6,691,13:33,0.6
235,Harold Druken,21,C,VAN,33,7,9,16,14,10,5,2,0,0,9,0,0,69,10.1,429,13:01,2.2
236,Stan Drulia,32,RW,TBL,68,11,22,33,-18,24,8,1,2,1,17,5,0,94,11.7,1130,16:37,1.9
237,Chris Drury,23,C,COL,82,20,47,67,8,42,13,7,0,2,31,16,0,213,9.4,1521,18:33,6.8
238,Ted Drury,28,C,TOT,66,3,2,5,-9,37,2,1,0,0,2,0,0,57,5.3,487,7:23,-0.4
239,Ted Drury,28,C,NYI,55,2,1,3,-8,31,1,1,0,0,1,0,0,48,4.2,409,7:27,-0.5
240,Ted Drury,28,C,MDA,11,1,1,2,-1,6,1,0,0,0,1,0,0,9,11.1,78,7:06,0.1
241,Steve Dubinsky,29,C,CGY,23,0,1,1,-12,4,0,0,0,0,1,0,0,29,0.0,278,12:05,-0.8
242,Steve Duchesne,34,D,DET,79,10,31,41,12,42,9,1,0,1,17,14,0,154,6.5,1677,21:14,7.6
243,Dave Duerden,22,LW,FLA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,1:35,0.0
244,J.P. Dumont,21,LW,CHI,47,10,8,18,-6,18,10,0,0,1,8,0,0,86,11.6,606,12:54,1.6
245,Radek Dvorak,22,RW,TOT,81,18,32,50,5,16,15,2,1,1,20,9,3,157,11.5,1386,17:07,4.8
246,Radek Dvorak,22,RW,NYR,46,11,22,33,0,10,8,2,1,0,12,8,2,90,12.2,847,18:24,3.1
247,Radek Dvorak,22,RW,FLA,35,7,10,17,5,6,7,0,0,1,8,1,1,67,10.4,540,15:25,1.7
248,Gordie Dwyer,22,LW,TBL,24,0,1,1,-6,135,0,0,0,0,1,0,0,7,0.0,119,4:57,-0.3
249,Karl Dykhuis,27,D,TOT,72,7,13,20,-5,46,3,3,1,0,9,4,0,69,10.1,1406,19:32,4.8
250,Karl Dykhuis,27,D,MTL,67,7,12,19,-3,40,3,3,1,0,8,4,0,64,10.9,1332,19:53,4.8
251,Karl Dykhuis,27,D,PHI,5,0,1,1,-2,6,0,0,0,0,1,0,0,5,0.0,74,14:54,0.1
252,Mike Eagles,36,LW,WSH,25,2,0,2,-7,15,2,0,0,1,0,0,0,13,15.4,190,7:37,-0.2
253,Dallas Eakins,32,D,NYI,2,0,1,1,3,2,0,0,0,0,1,0,0,4,0.0,43,21:28,0.4
254,Mike Eastwood,32,C,STL,79,19,15,34,5,32,15,1,3,3,13,0,2,83,22.9,1196,15:08,3.8
255,Mark Eaton,22,D,PHI,27,1,1,2,1,8,1,0,0,1,0,1,0,25,4.0,494,18:17,1.1
256,Nils Ekman,23,RW,TBL,28,2,2,4,-8,36,1,1,0,0,1,1,0,42,4.8,313,11:12,-0.2
257,Patrik Elias,23,LW,NJD,72,35,37,72,16,58,26,9,0,9,22,15,0,183,19.1,1257,17:28,9.4
258,Matt Elich,20,RW,TBL,8,1,1,2,-1,0,1,0,0,0,1,0,0,5,20.0,49,6:07,0.2
259,Dave Ellett,35,D,STL,52,2,8,10,-4,12,2,0,0,1,4,4,0,41,4.9,701,13:28,1.8
260,Miika Elomo,22,LW,WSH,2,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,22,11:12,0.1
261,Mikko Eloranta,27,LW,BOS,50,6,12,18,-10,36,5,1,0,0,12,0,0,59,10.2,615,12:18,1.1
262,Nelson Emerson,32,RW,TOT,63,15,20,35,-23,47,11,4,0,0,14,5,1,196,7.7,1185,18:49,2.5
263,Nelson Emerson,32,RW,ATL,58,14,19,33,-24,47,10,4,0,0,13,5,1,183,7.7,1112,19:10,2.3
264,Nelson Emerson,32,RW,LAK,5,1,1,2,1,0,1,0,0,0,1,0,0,13,7.7,73,14:39,0.2
265,John Emmons,25,C,OTT,10,0,0,0,-2,6,0,0,0,0,0,0,0,3,0.0,74,7:27,-0.2
266,Anders Eriksson,25,D,CHI,73,3,25,28,4,20,3,0,0,1,15,10,0,86,3.5,1537,21:03,4.5
267,Pat Falloon,27,RW,TOT,63,9,22,31,4,14,8,1,0,0,18,4,0,92,9.8,776,12:19,2.9
268,Pat Falloon,27,RW,EDM,33,5,13,18,6,4,4,1,0,0,11,2,0,51,9.8,440,13:19,1.9
269,Pat Falloon,27,RW,PIT,30,4,9,13,-2,10,4,0,0,0,7,2,0,41,9.8,337,11:13,1.0
270,Rico Fata,19,RW,CGY,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,10:06,-0.1
271,Sergei Fedorov,30,C,DET,68,27,35,62,8,22,19,4,4,7,19,15,1,263,10.3,1366,20:05,6.9
272,Andrew Ference,20,D,PIT,30,2,4,6,3,20,2,0,0,1,4,0,0,26,7.7,490,16:19,1.4
273,Brad Ference,20,D,FLA,13,0,2,2,2,46,0,0,0,0,2,0,0,10,0.0,178,13:40,0.5
274,Craig Ferguson,29,RW,FLA,3,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,17,5:34,-0.1
275,Chris Ferraro,27,C,NYI,11,1,3,4,1,8,1,0,0,0,2,1,0,15,6.7,105,9:30,0.4
276,Peter Ferraro,27,RW,BOS,5,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,41,8:11,0.0
277,Ray Ferraro,35,C,ATL,81,19,25,44,-33,88,9,10,0,3,17,8,0,170,11.2,1309,16:10,3.3
278,Jeff Finley,32,D,STL,74,2,8,10,26,38,2,0,0,2,5,2,1,31,6.5,1318,17:49,4.9
279,Jiri Fischer,19,D,DET,52,0,8,8,1,45,0,0,0,0,8,0,0,41,0.0,564,10:51,1.4
280,Mike Fisher,19,C,OTT,32,4,5,9,-6,15,4,0,0,1,5,0,0,49,8.2,414,12:57,0.5
281,Tom Fitzgerald,31,RW,NSH,82,13,9,22,-18,66,10,0,3,1,8,0,1,119,10.9,1144,13:57,1.2
282,Theoren Fleury,31,RW,NYR,80,15,49,64,-4,68,14,1,0,1,29,20,0,246,6.1,1575,19:41,5.3
283,Adam Foote,28,D,COL,59,5,13,18,5,98,4,1,0,2,10,3,0,63,7.9,1526,25:51,4.4
284,Colin Forbes,23,LW,TOT,53,2,5,7,-5,30,2,0,0,0,5,0,0,57,3.5,457,8:37,0.0
285,Colin Forbes,23,LW,OTT,45,2,5,7,-1,12,2,0,0,0,5,0,0,54,3.7,386,8:34,0.3
286,Colin Forbes,23,LW,TBL,8,0,0,0,-4,18,0,0,0,0,0,0,0,3,0.0,71,8:53,-0.3
287,Peter Forsberg,26,C,COL,49,14,37,51,9,52,11,3,0,2,25,12,0,105,13.3,1025,20:55,5.4
288,Ron Francis,36,C,CAR,78,23,50,73,10,18,16,7,0,4,28,22,0,150,15.3,1714,21:58,7.9
289,Kyle Freadrich,21,RW,TBL,10,0,0,0,-1,39,0,0,0,0,0,0,0,0,,23,2:19,-0.1
290,Jeff Friesen,23,LW,SJS,82,26,35,61,-2,47,12,11,3,7,19,13,3,191,13.6,1623,19:48,6.2
291,Simon Gagne,19,C,PHI,80,20,28,48,11,22,11,8,1,4,15,13,0,159,12.6,1198,14:59,5.9
292,Maxim Galanov,25,D,ATL,40,4,3,7,-12,20,4,0,0,0,1,2,0,47,8.5,861,21:32,1.3
293,Garry Galley,36,D,LAK,70,9,21,30,9,52,7,2,0,1,10,11,0,96,9.4,1417,20:15,5.6
294,Bruce Gardiner,27,RW,TOT,51,3,9,12,-20,41,3,0,0,0,9,0,0,48,6.3,691,13:34,-0.4
295,Bruce Gardiner,27,RW,TBL,41,3,6,9,-21,37,3,0,0,0,6,0,0,30,10.0,557,13:36,-0.5
296,Bruce Gardiner,27,RW,OTT,10,0,3,3,1,4,0,0,0,0,3,0,0,18,0.0,134,13:24,0.1
297,Johan Garpenlov,31,LW,ATL,73,2,14,16,-30,31,2,0,0,0,11,3,0,79,2.5,1118,15:19,-1.0
298,Denis Gauthier,23,D,CGY,39,1,1,2,-4,50,1,0,0,0,0,0,1,29,3.4,754,19:21,0.7
299,Aaron Gavey,25,C,DAL,41,7,6,13,0,44,6,1,0,2,6,0,0,39,17.9,406,9:55,1.5
300,Martin Gelinas,29,LW,CAR,81,14,16,30,-10,40,11,3,0,0,14,2,0,139,10.1,1106,13:39,2.6
301,Brent Gilchrist,32,LW,DET,24,4,2,6,1,24,4,0,0,0,2,0,0,33,12.1,272,11:19,0.6
302,Hal Gill,24,D,BOS,81,3,9,12,0,51,3,0,0,0,9,0,0,120,2.5,1398,17:15,3.3
303,Todd Gill,34,D,TOT,54,3,6,9,-8,45,3,0,0,2,6,0,0,61,4.9,862,15:58,1.3
304,Todd Gill,34,D,PHX,41,1,6,7,-10,30,1,0,0,1,6,0,0,41,2.4,661,16:07,0.6
305,Todd Gill,34,D,DET,13,2,0,2,2,15,2,0,0,1,0,0,0,20,10.0,202,15:31,0.7
306,Doug Gilmour,36,C,TOT,74,25,48,73,-9,63,15,10,0,3,35,13,0,113,22.1,1468,19:50,7.2
307,Doug Gilmour,36,C,CHI,63,22,34,56,-12,51,14,8,0,3,22,12,0,100,22.0,1259,19:59,5.4
308,Doug Gilmour,36,C,BUF,11,3,14,17,3,12,1,2,0,0,13,1,0,13,23.1,209,18:58,1.9
309,Jonathan Girard,19,D,BOS,23,1,2,3,-1,2,1,0,0,0,2,0,0,17,5.9,219,9:32,0.6
310,Ray Giroux,23,D,NYI,14,0,9,9,0,10,0,0,0,0,2,7,0,24,0.0,205,14:40,1.1
311,Erich Goldmann,23,D,OTT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:44,0.0
312,Yan Golubovsky,23,D,DET,21,1,2,3,3,8,1,0,0,0,2,0,0,7,14.3,187,8:54,0.8
313,Scott Gomez,20,C,NJD,82,19,51,70,14,78,12,7,0,1,31,20,0,204,9.3,1341,16:21,7.3
314,Sergei Gonchar,25,D,WSH,73,18,36,54,26,52,13,5,0,3,22,14,0,181,9.9,1589,21:46,11.1
315,Daniel Goneau,24,LW,NYR,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,14,14:26,-0.1
316,David Gosselin,22,RW,NSH,10,2,1,3,-4,6,2,0,0,0,1,0,0,14,14.3,93,9:16,0.2
317,Tony Granato,35,RW,SJS,48,6,7,13,2,39,5,1,0,0,7,0,0,67,9.0,436,9:05,1.3
318,Jean-Luc Grand-Pierre,22,D,BUF,11,0,0,0,-1,15,0,0,0,0,0,0,0,11,0.0,167,15:11,0.1
319,Benoit Gratton,23,LW,CGY,10,0,2,2,1,10,0,0,0,0,2,0,0,4,0.0,83,8:15,0.1
320,Chris Gratton,24,C,TOT,72,15,34,49,-23,136,11,4,0,1,26,8,0,202,7.4,1396,19:23,3.3
321,Chris Gratton,24,C,TBL,58,14,27,41,-24,121,10,4,0,1,21,6,0,168,8.3,1163,20:03,2.7
322,Chris Gratton,24,C,BUF,14,1,7,8,1,15,1,0,0,0,5,2,0,34,2.9,233,16:40,0.6
323,Adam Graves,31,LW,NYR,77,23,17,40,-15,14,12,11,0,4,10,7,0,194,11.9,1445,18:46,3.5
324,Josh Green,22,LW,NYI,49,12,14,26,-7,41,10,2,0,3,9,5,0,109,11.0,666,13:36,2.6
325,Travis Green,29,C,PHX,78,25,21,46,-4,45,19,6,0,2,17,4,0,157,15.9,1294,16:36,4.8
326,Mark Greig,30,RW,PHI,11,3,2,5,0,6,3,0,0,1,1,1,0,14,21.4,125,11:19,0.7
327,Mike Grier,25,RW,EDM,65,9,22,31,9,68,6,0,3,2,20,1,1,115,7.8,1024,15:45,2.7
328,Stu Grimson,34,LW,MDA,50,1,2,3,0,116,1,0,0,0,2,0,0,14,7.1,260,5:13,0.0
329,Michal Grosek,24,LW,TOT,75,13,27,40,11,47,10,3,0,2,26,1,0,114,11.4,1177,15:41,4.0
330,Michal Grosek,24,LW,BUF,61,11,23,34,12,35,9,2,0,2,22,1,0,96,11.5,993,16:17,3.5
331,Michal Grosek,24,LW,CHI,14,2,4,6,-1,12,1,1,0,0,4,0,0,18,11.1,183,13:06,0.5
332,John Gruden,29,D,OTT,9,0,0,0,0,4,0,0,0,0,0,0,0,3,0.0,148,16:29,0.2
333,Bill Guerin,29,RW,EDM,70,24,22,46,4,123,13,11,0,2,16,6,0,188,12.8,1262,18:01,5.3
334,Steve Guolla,26,C,TOT,66,10,19,29,-11,15,6,4,0,0,15,3,1,86,11.6,882,13:22,2.2
335,Steve Guolla,26,C,TBL,46,6,10,16,2,11,4,2,0,0,9,1,0,52,11.5,526,11:26,1.4
336,Steve Guolla,26,C,ATL,20,4,9,13,-13,4,2,2,0,0,6,2,1,34,11.8,356,17:47,0.7
337,Miloslav Guren,23,D,MTL,24,1,2,3,-5,12,0,1,0,0,1,1,0,20,5.0,366,15:14,0.7
338,Alexei Gusarov,35,D,COL,34,2,2,4,-8,10,2,0,0,0,2,0,0,16,12.5,662,19:27,0.7
339,Sergey Gusev,24,D,TBL,28,2,3,5,-9,6,1,1,0,0,3,0,0,23,8.7,492,17:34,0.5
340,Sean Haggerty,23,LW,NYI,5,1,1,2,3,4,1,0,0,0,1,0,0,2,50.0,48,9:38,0.4
341,Steven Halko,25,D,CAR,58,0,8,8,0,25,0,0,0,0,8,0,0,54,0.0,969,16:43,2.3
342,Kevin Haller,29,D,MDA,67,3,5,8,-8,61,3,0,0,2,5,0,0,50,6.0,1217,18:10,1.9
343,Jeff Halpern,23,C,WSH,79,18,11,29,21,39,10,4,4,1,10,1,0,108,16.7,1046,13:14,3.9
344,Denis Hamel,22,LW,BUF,3,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,29,9:45,0.1
345,Roman Hamrlik,25,D,EDM,80,8,37,45,1,68,3,5,0,0,16,21,0,180,4.4,2023,25:18,7.7
346,Michal Handzus,22,C,STL,81,25,28,53,19,44,18,3,4,5,22,4,2,166,15.1,1436,17:43,6.5
347,Scott Hannan,21,D,SJS,30,1,2,3,7,10,1,0,0,0,2,0,0,28,3.6,514,17:09,1.5
348,Tavis Hansen,24,C,PHX,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,4:17,0.0
349,David Harlock,28,D,ATL,44,0,6,6,-8,36,0,0,0,0,6,0,0,29,0.0,866,19:41,1.1
350,Todd Harvey,24,RW,TOT,71,11,7,18,-11,140,9,2,0,0,7,0,0,90,12.2,900,12:40,1.1
351,Todd Harvey,24,RW,SJS,40,8,4,12,-2,78,6,2,0,0,4,0,0,59,13.6,517,12:55,1.1
352,Todd Harvey,24,RW,NYR,31,3,3,6,-9,62,3,0,0,0,3,0,0,31,9.7,383,12:21,-0.1
353,Derian Hatcher,27,D,DAL,57,2,22,24,6,68,2,0,0,0,14,6,2,90,2.2,1570,27:33,5.7
354,Kevin Hatcher,33,D,NYR,74,4,19,23,-10,38,2,2,0,0,10,9,0,112,3.6,1568,21:11,3.9
355,Brett Hauer,28,D,EDM,5,0,2,2,-2,2,0,0,0,0,2,0,0,8,0.0,74,14:48,0.1
356,Niclas Havelid,26,D,MDA,50,2,7,9,0,20,2,0,0,2,6,1,0,70,2.9,958,19:10,2.2
357,Greg Hawgood,31,D,VAN,79,5,17,22,5,26,3,2,0,0,12,5,0,70,7.1,1358,17:11,4.2
358,Dwayne Hay,22,RW,TOT,19,1,1,2,-2,4,1,0,0,0,1,0,0,14,7.1,118,6:14,0.0
359,Dwayne Hay,22,RW,TBL,13,1,1,2,0,2,1,0,0,0,1,0,0,11,9.1,79,6:04,0.2
360,Dwayne Hay,22,RW,FLA,6,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,40,6:36,-0.1
361,Jochen Hecht,22,RW,STL,63,13,21,34,20,28,8,5,0,1,15,6,0,140,9.3,971,15:25,4.1
362,Bret Hedican,29,D,FLA,76,6,19,25,4,68,4,2,0,1,17,2,0,58,10.3,1489,19:36,4.9
363,Shawn Heins,26,D,SJS,1,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,11,10:57,-0.1
364,Steve Heinze,30,RW,BOS,75,12,13,25,-8,36,10,2,0,2,9,4,0,145,8.3,1121,14:57,1.8
365,Milan Hejduk,23,RW,COL,82,36,36,72,14,16,23,13,0,9,21,14,1,228,15.8,1638,19:58,9.0
366,Sami Helenius,26,D,COL,33,0,0,0,-5,46,0,0,0,0,0,0,0,6,0.0,233,7:04,-0.1
367,Bryan Helmer,27,D,STL,15,1,1,2,-3,10,0,1,0,1,1,0,0,19,5.3,244,16:15,0.4
368,Jay Henderson,21,LW,BOS,16,1,3,4,1,9,1,0,0,0,3,0,0,18,5.6,86,5:22,0.4
369,Darby Hendrickson,27,C,VAN,40,5,4,9,-3,14,4,0,1,1,4,0,0,39,12.8,461,11:32,0.5
370,Ian Herbers,32,D,TOT,43,0,3,3,-6,47,0,0,0,0,3,0,0,14,0.0,651,15:09,0.4
371,Ian Herbers,32,D,TBL,37,0,0,0,-12,45,0,0,0,0,0,0,0,11,0.0,559,15:06,-0.4
372,Ian Herbers,32,D,NYI,6,0,3,3,6,2,0,0,0,0,3,0,0,3,0.0,93,15:29,0.9
373,Chris Herperger,25,C,CHI,9,0,0,0,-2,5,0,0,0,0,0,0,0,2,0.0,69,7:39,-0.2
374,Jamie Heward,28,D,NYI,54,6,11,17,-9,26,4,2,0,1,6,5,0,92,6.5,1078,19:58,2.7
375,Alex Hicks,30,LW,FLA,8,1,2,3,3,4,1,0,0,0,2,0,0,6,16.7,69,8:39,0.4
376,Matt Higgins,22,C,MTL,25,0,2,2,-6,4,0,0,0,0,2,0,0,9,0.0,199,7:57,-0.3
377,Sean Hill,29,D,CAR,62,13,31,44,3,59,5,8,0,2,11,18,2,150,8.7,1520,24:31,8.4
378,Dan Hinote,23,RW,COL,27,1,3,4,0,10,1,0,0,0,2,1,0,14,7.1,212,7:51,0.2
379,Jan Hlavac,23,LW,NYR,67,19,23,42,3,16,13,6,0,2,19,4,0,134,14.2,1015,15:09,4.7
380,Jonas Hoglund,27,LW,TOR,82,29,27,56,-2,10,19,9,1,3,18,9,0,215,13.5,1407,17:10,6.2
381,Benoit Hogue,33,LW,PHX,27,3,10,13,-1,10,3,0,0,0,9,1,0,39,7.7,425,15:45,0.8
382,Josh Holden,22,C,VAN,6,1,5,6,2,2,1,0,0,0,5,0,0,5,20.0,63,10:25,0.7
383,Bobby Holik,29,C,NJD,79,23,23,46,7,106,16,7,0,4,17,6,0,257,8.9,1333,16:53,5.0
384,Jason Holland,23,D,BUF,9,0,1,1,0,0,0,0,0,0,0,1,0,8,0.0,140,15:31,0.2
385,Tomas Holmstrom,27,LW,DET,72,13,22,35,4,43,9,4,0,1,16,6,0,71,18.3,871,12:06,3.5
386,Brian Holzinger,27,C,TOT,73,10,20,30,-3,51,7,1,2,2,18,2,0,104,9.6,1090,14:56,2.2
387,Brian Holzinger,27,C,BUF,59,7,17,24,4,30,6,0,1,2,15,2,0,81,8.6,863,14:38,1.9
388,Brian Holzinger,27,C,TBL,14,3,3,6,-7,21,1,1,1,0,3,0,0,23,13.0,226,16:10,0.3
389,Marian Hossa,21,LW,OTT,78,29,27,56,5,32,24,5,0,4,16,11,0,240,12.1,1341,17:12,7.0
390,Doug Houda,33,D,BUF,1,0,0,0,0,12,0,0,0,0,0,0,0,0,,9,9:10,0.0
391,Bill Houlder,32,D,TOT,71,3,14,17,-9,26,1,2,0,1,12,1,1,89,3.4,1589,22:23,3.3
392,Bill Houlder,32,D,NSH,57,2,12,14,-6,24,1,1,0,1,11,0,1,68,2.9,1289,22:36,2.8
393,Bill Houlder,32,D,TBL,14,1,2,3,-3,2,0,1,0,0,1,1,0,21,4.8,301,21:29,0.4
394,Phil Housley,35,D,CGY,78,11,44,55,-12,24,6,5,0,2,14,30,0,176,6.3,1832,23:29,7.6
395,Jan Hrdina,23,C,PIT,70,13,33,46,13,43,10,3,0,1,26,6,1,84,15.5,1315,18:47,4.0
396,Tony Hrkac,33,C,TOT,67,4,9,13,-3,8,3,1,0,0,8,1,0,39,10.3,624,9:19,0.6
397,Tony Hrkac,33,C,MDA,60,4,7,11,-2,8,3,1,0,0,7,0,0,37,10.8,544,9:04,0.5
398,Tony Hrkac,33,C,NYI,7,0,2,2,-1,0,0,0,0,0,1,1,0,2,0.0,80,11:22,0.0
399,Bill Huard,32,LW,LAK,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,2,2:14,0.0
400,Joe Hulbig,26,LW,BOS,24,2,2,4,-8,8,2,0,0,0,2,0,0,15,13.3,199,8:18,0.0
401,Brett Hull,35,RW,DAL,79,24,35,59,-21,43,13,11,0,3,19,16,0,223,10.8,1470,18:37,5.6
402,Jody Hull,30,RW,PHI,67,10,3,13,8,4,8,0,2,2,3,0,0,63,15.9,802,11:58,1.6
403,Cale Hulse,26,D,CGY,47,1,6,7,-11,47,1,0,0,0,6,0,0,41,2.4,594,12:38,0.5
404,Mike Hurlbut,33,D,BUF,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,12,12:25,0.1
405,Jamie Huscroft,33,D,WSH,7,0,0,0,-5,11,0,0,0,0,0,0,0,4,0.0,74,10:37,-0.3
406,Jarome Iginla,22,RW,CGY,77,29,34,63,0,26,17,12,0,4,23,11,0,256,11.3,1417,18:24,7.0
407,Brad Isbister,22,LW,NYI,64,22,20,42,-18,100,13,9,0,1,12,8,0,135,16.3,1086,16:58,4.2
408,Ric Jackman,21,D,DAL,22,1,2,3,-1,6,0,1,0,0,2,0,0,16,6.3,178,8:06,0.6
409,Jaromir Jagr,27,RW,PIT,63,42,54,96,25,50,32,10,0,5,35,19,0,290,14.5,1462,23:12,12.2
410,John Jakopin,24,D,FLA,17,0,0,0,-2,26,0,0,0,0,0,0,0,1,0.0,203,11:58,0.0
411,Mark Janssens,31,C,CHI,36,0,6,6,-2,73,0,0,0,0,6,0,0,14,0.0,259,7:12,0.1
412,Andreas Johansson,26,LW,TOT,40,5,10,15,-2,22,4,1,0,0,8,2,0,58,8.6,509,12:44,1.1
413,Andreas Johansson,26,LW,CGY,28,3,7,10,-3,14,2,1,0,0,6,1,0,47,6.4,379,13:33,0.6
414,Andreas Johansson,26,LW,TBL,12,2,3,5,1,8,2,0,0,0,2,1,0,11,18.2,130,10:50,0.5
415,Calle Johansson,32,D,WSH,82,7,25,32,13,24,6,1,0,3,16,7,2,138,5.1,1961,23:55,7.0
416,Craig Johnson,27,LW,LAK,76,9,14,23,-10,28,8,1,0,1,13,1,0,106,8.5,1059,13:56,0.9
417,Greg Johnson,28,C,NSH,82,11,33,44,-15,40,9,2,0,1,30,3,0,133,8.3,1576,19:13,2.8
418,Matt Johnson,24,LW,ATL,64,2,5,7,-11,144,2,0,0,0,5,0,0,54,3.7,539,8:25,-0.3
